smiles,murcko_scaffold
O=C1C=CC(Sc2cccc(Nc3nccc(Nc4ccccc4)n3)c2)=C1,O=C1C=CC(Sc2cccc(Nc3nccc(Nc4ccccc4)n3)c2)=C1
Fc1cc(N2CCOCC2)c(F)cc1Nc1nccc(-c2ccccc2)n1,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
Clc1c(-c2ccnc(NC3CC3)n2)cnn1C1CC1,c1cc(-c2cnn(C3CC3)c2)nc(NC2CC2)n1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1C1CCONC1=O,O=C1NOCCC1c1[nH]ncc1-c1ccnc(NC2CC2)n1
Clc1cccc(Nc2nccc(-c3ccc(N4CCC4)nc3)n2)c1,c1ccc(Nc2nccc(-c3ccc(N4CCC4)nc3)n2)cc1
Cc1nncc(-c2ccnc(NC3CCOCC3)n2)c1C,c1cc(-c2ccnc(NC3CCOCC3)n2)cnn1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1Cc1ccc(C(=O)O)cc1,c1ccc(Cc2[nH]ncc2-c2ccnc(NC3CC3)n2)cc1
O=c1cc(N2CCCNCC2)oc2c(-c3ccccc3)cccc12,O=c1cc(N2CCCNCC2)oc2c(-c3ccccc3)cccc12
NC(=O)c1ccccc1Nc1nc(Nc2ccncc2)ncc1C1CC1(F)F,c1ccc(Nc2nc(Nc3ccncc3)ncc2C2CC2)cc1
OC1CCC(Nc2nccc(-c3nc(N4CCOCC4)ncc3Br)n2)CC1,c1cc(-c2ccnc(N3CCOCC3)n2)nc(NC2CCCCC2)n1
CCC(Nc1nccc(-c2ccnc(Nc3ccccc3)c2)n1)C1CC1,c1ccc(Nc2cc(-c3ccnc(NCC4CC4)n3)ccn2)cc1
COc1ccc(-c2cc(-c3ccnc(NC4CCC(C)OC4)n3)co2)cc1OC,c1ccc(-c2cc(-c3ccnc(NC4CCCOC4)n3)co2)cc1
Fc1cc(Nc2ncc(-c3ccnc(NC4CC4)n3)cn2)ccc1N1CCCCC1,c1cc(-c2cnc(Nc3ccc(N4CCCCC4)cc3)nc2)nc(NC2CC2)n1
Cc1[nH]cc(-c2ccnc(NC3CC3)n2)c1C=O,c1cc(-c2cc[nH]c2)nc(NC2CC2)n1
O=C1CCC(Nc2nccc(-c3nc(NC4CCCCC4)ncc3Cl)n2)CC1,O=C1CCC(Nc2nccc(-c3ccnc(NC4CCCCC4)n3)n2)CC1
Fc1cc(-c2ccnc(NC3CCC(F)C3)n2)co1,c1cc(-c2ccoc2)nc(NC2CCCC2)n1
COc1ccnc(Nc2cccc(-c3ccnc(NC4CC4)n3)c2)n1,c1cnc(Nc2cccc(-c3ccnc(NC4CC4)n3)c2)nc1
Cc1c(-c2ccnc(NC3CCOC3)n2)cnn1CC1CO1,c1cc(-c2cnn(CC3CO3)c2)nc(NC2CCOC2)n1
O=c1ccnc(Nc2cccc(-c3ccnc(NC4CC4)n3)c2)[nH]1,O=c1ccnc(Nc2cccc(-c3ccnc(NC4CC4)n3)c2)[nH]1
CN1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCNC4)n3)c2c1
c1ccc2c(-c3ccnc(NC4CCNC4)n3)c[nH]c2c1,c1ccc2c(-c3ccnc(NC4CCNC4)n3)c[nH]c2c1
NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(C=O)s3)n2)cc1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1
O=C1CC(Nc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)N1,O=C1CC(Nc2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)N1
CCOC(=O)c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3cnn(CC4CC4)c3)n2)cc1
O=C1N=C(Nc2nccc(-c3ccc(NC4CC4)cc3)n2)CC1F,O=C1CCC(Nc2nccc(-c3ccc(NC4CC4)cc3)n2)=N1
Nc1cc(-c2ccccc2)cc(-c2ccnc(NC3CCC(F)C3)n2)n1,c1ccc(-c2ccnc(-c3ccnc(NC4CCCC4)n3)c2)cc1
CCCOC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
O=C(c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl)N1CCOCC1,O=C(c1ccccc1Nc1ccnc(Nc2ccccc2)n1)N1CCOCC1
O=C1NCCC1Nc1nccc(-c2cn[nH]c2C2CCOCC2)n1,O=C1NCCC1Nc1nccc(-c2cn[nH]c2C2CCOCC2)n1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1-c1ccnc(N)c1,c1cc(-c2[nH]ncc2-c2ccnc(NC3CC3)n2)ccn1
NC(=O)c1ccccc1Nc1nccc(-c2cn[nH]c2C2CC2)n1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CC3)n2)cc1
O=C(O)N1CCC(Nc2nc(Nc3ccccc3)ncc2Cl)C1,c1ccc(Nc2nccc(NC3CCNC3)n2)cc1
Fc1ccccc1Nc1ncc(Cl)c(Nc2ccccc2)n1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCOc1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1
Clc1ccc(Nc2nccc(-c3cnc4c(n3)CNCC4)n2)cc1,c1ccc(Nc2nccc(-c3cnc4c(n3)CNCC4)n2)cc1
COC1CCC(Nc2ncc(Cl)c(Nc3ccccc3)n2)CC1,c1ccc(Nc2ccnc(NC3CCCCC3)n2)cc1
Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
OC1CCC(Nc2nccc(-c3ccnc(-c4cccc(Cl)c4)n3)n2)CC1,c1ccc(-c2nccc(-c3ccnc(NC4CCCCC4)n3)n2)cc1
O=C1NC(=O)C(F)c2cccc(Nc3nc(NC4CC4)ncc3Cl)c21,O=C1Cc2cccc(Nc3ccnc(NC4CC4)n3)c2C(=O)N1
O=C(O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CC(O)C1CCC(Nc2nccc(-c3cn(C)c4ncccc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
O=C1N=C(Nc2ccc(-c3ccnc(NC4CC4)c3)cc2)CN1,O=C1N=C(Nc2ccc(-c3ccnc(NC4CC4)c3)cc2)CN1
Cc1[nH]ncc1-c1ccnc(NC2CCCOC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCCOC2)n1
O=c1cc(-c2ccnc(NC3CC3)n2)c(NC2CCCC2)c[nH]1,O=c1cc(-c2ccnc(NC3CC3)n2)c(NC2CCCC2)c[nH]1
Oc1nc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)ncc1Cl,c1cnc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)nc1
O=C1CCC(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)CS1,O=C1CCC(Nc2ccnc(Nc3ccccc3)n2)CS1
Cn1ncc(-c2ccnc(NC3CCOC3)n2)c1C1CCCOC1,c1cc(-c2cn[nH]c2C2CCCOC2)nc(NC2CCOC2)n1
CC(=O)c1ccccc1Nc1nc(Nc2cccc(F)c2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
NC(=O)c1ccccc1Nc1cc(-c2ccnc(NC3CC3)n2)ccn1,c1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1
Fc1cc(-c2ccnc(NC3CC3)n2)ccc1-c1ccc(Br)cn1,c1ccc(-c2ccc(-c3ccnc(NC4CC4)n3)cc2)nc1
NC(=O)c1ccccc1Nc1ncc(-c2ccnc(NC3CC3)n2)cc1F,c1ccc(Nc2ccc(-c3ccnc(NC4CC4)n3)cn2)cc1
c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCC2)n1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCC2)n1
CC(=O)c1ccc(Nc2nccc(-c3cnn(C)c3C3CCOC3)n2)cc1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CCOC3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCCC(F)C3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
Fc1c(-c2ccnc(Nc3ccc(Br)cc3)n2)cnn1C1CC1,c1ccc(Nc2nccc(-c3cnn(C4CC4)c3)n2)cc1
O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCNC1,O=S(=O)(c1ccc(Nc2nccc(-c3ccccc3)n2)cc1)N1CCNC1
NC(=O)c1ccccc1Nc1nc(NC2CC2)ncc1Cl,c1ccc(Nc2ccnc(NC3CC3)n2)cc1
CC(=O)C1CCC(Nc2nccc(-c3c[nH]c4ncc(C(=O)F)cc34)n2)CC1,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
Cn1ncc(-c2ccnc(NC3CCOCC3)n2)c1C1(C)CCN(C2CC2)CC1,c1cc(-c2cn[nH]c2C2CCN(C3CC3)CC2)nc(NC2CCOCC2)n1
Fc1ccc(-c2ccnc(NC3CCCCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1
Clc1ccc(Cl)c(Nc2nc(Nc3ccccc3)ncc2Cl)c1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1C1(C)CCOCC1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CC2)n1
NC(=O)c1ccc(Nc2nccc(-c3ccc(Cl)c(Cl)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CCOC(=O)c1ccccc1Nc1nc(Nc2ccncc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccncc3)n2)cc1
O=c1nc(Nc2nc(NC3CC3)ncc2Cl)c(Cl)c[nH]1,O=c1nc(Nc2ccnc(NC3CC3)n2)cc[nH]1
Nc1ccc(Nc2ncc(Cl)c(NC3CCC(N)C3)n2)cc1,c1ccc(Nc2nccc(NC3CCCC3)n2)cc1
Brc1cc(-c2ccnc(NC3CCCCC3)n2)cc(N2CCOCC2)c1,c1cc(-c2ccnc(NC3CCCCC3)n2)cc(N2CCOCC2)c1
CC1CCC(Nc2nccc(-c3c(O)[nH][nH]c3=O)n2)CC1,O=c1[nH][nH]cc1-c1ccnc(NC2CCCCC2)n1
CS(=O)(=O)c1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Fc1ccc(Nc2nccc(-c3ccc(N4CCNCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccc(N4CCNCC4)cc3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCC(F)C3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
O=c1cc(-c2ccnc(NC3CCC3)n2)cc[nH]1,O=c1cc(-c2ccnc(NC3CCC3)n2)cc[nH]1
CC1CCN(C)CC1N(C)c1ncn(C)c1-c1ccnc(NC2CCCCC2)n1,c1cc(-c2[nH]cnc2NC2CCCNC2)nc(NC2CCCCC2)n1
CC1(F)C(=O)NCc2cc(-c3ccnc(NC4CC4)n3)cnc21,O=C1Cc2ncc(-c3ccnc(NC4CC4)n3)cc2CN1
Fc1cc(Nc2nccc(-c3ccccc3)n2)ccc1N1CCOCC1,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
O=C1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CO1,O=C1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CO1
Fc1ccc(-c2ccnc(NC3CCNC3)n2)cc1,c1ccc(-c2ccnc(NC3CCNC3)n2)cc1
CC1(O)C(=O)NCc2cc(-c3ccnc(NC4CCCCC4)n3)cnc21,O=C1Cc2ncc(-c3ccnc(NC4CCCCC4)n3)cc2CN1
Oc1nc(Nc2ccccc2)ncc1-c1ccnc(NC2CC=CC2)n1,C1=CCC(Nc2nccc(-c3cnc(Nc4ccccc4)nc3)n2)C1
NC1CC(Nc2nc(Nc3ccc(F)cc3)ncc2Cl)=NC1=O,O=C1CCC(Nc2ccnc(Nc3ccccc3)n2)=N1
O=S1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,O=S1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1
Cc1c(-c2ccnc(NC3CCOC3)n2)cnn1C1CCC(O)C1,c1cc(-c2cnn(C3CCCC3)c2)nc(NC2CCOC2)n1
NC(=O)c1ccc(Nc2ncc(Cl)c(NC3CCCOCC3)n2)cc1,c1ccc(Nc2nccc(NC3CCCOCC3)n2)cc1
OC(c1ccc(Nc2ncc(Cl)c(NC3CCCNC3)n2)cc1)N1CCC1,c1cc(NC2CCCNC2)nc(Nc2ccc(CN3CCC3)cc2)n1
O=C(c1ccc(Nc2nccc(-c3ccn(CC4CC4)c3)n2)cc1)N1CCC(CO)C1,O=C(c1ccc(Nc2nccc(-c3ccn(CC4CC4)c3)n2)cc1)N1CCCC1
NC1CCC(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)C1,c1cc(-c2ccnc(NC3CC3)n2)cc(NC2CCCC2)n1
O=c1nc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)c(Cl)c[nH]1,O=c1nc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)cc[nH]1
Nc1ccccc1N1Cc2ncc(-c3ccnc(NC4CCCCC4)n3)cc2CC1=O,O=C1Cc2cc(-c3ccnc(NC4CCCCC4)n3)cnc2CN1c1ccccc1
N#Cc1ccc(Nc2nccc(Nc3ccccc3C(N)=O)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CC(c1c(-c2ccnc(NC3CC3)n2)cnn1C1CCNC1)C1CC1,c1cc(-c2cnn(C3CCNC3)c2CC2CC2)nc(NC2CC2)n1
O=C(NC1CCC(Nc2nccc(-c3ccc(F)cn3)n2)CC1)c1ccc(Cl)cc1,O=C(NC1CCC(Nc2nccc(-c3ccccn3)n2)CC1)c1ccccc1
C1=CCC(Nc2nccc(-c3cn[nH]c3C3CC3)n2)C1,C1=CCC(Nc2nccc(-c3cn[nH]c3C3CC3)n2)C1
Clc1nc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)ncc1Br,c1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)nc1
O=C(O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
NN1CCC(c2c(-c3ccnc(NC4CC4)n3)cnn2C2CC2)C1=O,O=C1NCCC1c1c(-c2ccnc(NC3CC3)n2)cnn1C1CC1
Clc1ccc(Nc2nccc(-c3ccc(N4CCC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccc(N4CCC4)cc3)n2)cc1
Nc1ncc(Cl)c(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)n1,c1cc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)ncn1
FC1CC1CNc1nccc(-c2ccnc(Nc3cccc(Cl)c3)c2)n1,c1ccc(Nc2cc(-c3ccnc(NCC4CC4)n3)ccn2)cc1
NC1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCC4)n3)c2c1
Cn1ncc(-c2ccnc(NC3CCNC3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCNC2)n1
O=C(O)c1ccc(Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1
c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1
CCOC(CO)c1c(-c2ccnc(NC3CC3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
c1ccc(-c2ccnc(Nc3ccc(SC4CC4)cc3)n2)cc1,c1ccc(-c2ccnc(Nc3ccc(SC4CC4)cc3)n2)cc1
NC(=O)c1ccccc1Nc1nc(NC2CCCC(F)C2)ncc1Cl,c1ccc(Nc2ccnc(NC3CCCCC3)n2)cc1
Fc1ccc(-c2ccnc(NC3CCC(F)C3)n2)cn1,c1cncc(-c2ccnc(NC3CCCC3)n2)c1
O=CNc1ccc(Nc2ncc(Cl)c(NC3CCOCC3)n2)cc1,c1ccc(Nc2nccc(NC3CCOCC3)n2)cc1
NC(=O)c1ccccc1Nc1nc(Nc2ccncc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccncc3)n2)cc1
O=COc1ccc(Nc2ncc(Cl)c(NC3CCOCC3)n2)cc1,c1ccc(Nc2nccc(NC3CCOCC3)n2)cc1
CC(CN)c1c(-c2ccnc(NC3CC3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
FC1CCC(Nc2nccc(-c3c[nH]c4cc(Cl)ccc34)n2)C1,c1ccc2c(-c3ccnc(NC4CCCC4)n3)c[nH]c2c1
Oc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
O=C1NCc2cccc(-c3ccnc(NC4CC4)n3)c21,O=C1NCc2cccc(-c3ccnc(NC4CC4)n3)c21
Cn1cc(-c2ccnc(NC3CCC(NC4CC4)C3)n2)c2cccnc21,c1cnc2[nH]cc(-c3ccnc(NC4CCC(NC5CC5)C4)n3)c2c1
COc1ccc(-c2ccnc(NC3CC4(CCCC4)C3)n2)cc1,c1ccc(-c2ccnc(NC3CC4(CCCC4)C3)n2)cc1
Cc1c(-c2ccnc(NC3CC3)n2)cnn1C1CC(O)CO1,c1cc(-c2cnn(C3CCCO3)c2)nc(NC2CC2)n1
COC1CCC(Nc2nccc(-c3ccccc3)n2)CC1,c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1
CCC1CCC(c2c(-c3ccnc(NC4CC4)n3)cnn2C)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CC2)n1
NC(=O)c1ccccc1Nc1nc(NC2CCCCCC2)ncc1Cl,c1ccc(Nc2ccnc(NC3CCCCCC3)n2)cc1
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(Cl)cc32)c1C,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCCC1,O=C1Nc2ccccc2C1=Cc1cc(C(=O)NCCN2CCCCC2)c[nH]1
Fc1nccc(-c2ccnc(NC3CCCCC3)n2)n1,c1cc(-c2ccnc(NC3CCCCC3)n2)ncn1
O=C1C=C(Nc2nccc(-c3ccccc3)n2)CC(=O)N1,O=C1C=C(Nc2nccc(-c3ccccc3)n2)CC(=O)N1
CC(=O)c1ccc(N2CCOCC2)cc1O,c1ccc(N2CCOCC2)cc1
Fc1ccccc1Nc1nccc(-c2nc(NC3CCOC3)ncc2Cl)n1,c1ccc(Nc2nccc(-c3ccnc(NC4CCOC4)n3)n2)cc1
COC(=O)c1nc(Nc2nc(Nc3ccccc3)ncc2Cl)n(C)n1,c1ccc(Nc2nccc(Nc3ncn[nH]3)n2)cc1
Cc1n[nH]c(C2CCOC2)c1-c1ccnc(Nc2ccc(C(=O)O)cc2)n1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CCOC3)n2)cc1
c1cc(-c2ccnc(NC3CCOC3)n2)ccn1,c1cc(-c2ccnc(NC3CCOC3)n2)ccn1
Nc1nccc(-c2ccnc(NC3CC3)n2)c1Cc1cccc2c1CNC2=O,O=C1NCc2c(Cc3cnccc3-c3ccnc(NC4CC4)n3)cccc21
O=C1CC=C(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)CN1,O=C1CC=C(Nc2ccnc(Nc3ccccc3)n2)CN1
Cn1ncc(-c2ccnc(Nc3ccc(Cl)cc3)n2)c1S,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
CC1CCC(Nc2nccc(-c3ccsn3)n2)CC1,c1cc(-c2ccsn2)nc(NC2CCCCC2)n1
FC1CCC(Nc2nccc(-c3cn[nH]c3C3CCOC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCCC2)n1
CC1CC(n2ncc(-c3ccnc(NC4CCCC4)n3)c2F)CN1,c1cc(-c2cnn(C3CCNC3)c2)nc(NC2CCCC2)n1
Cn1ncc(-c2ccnc(NC3CCCN(C4C=C(Br)C4)C3)n2)c1Br,C1=CC(N2CCCC(Nc3nccc(-c4cn[nH]c4)n3)C2)C1
O=C1CCC(Nc2nccc(-c3nc(NC4CCCC4)ncc3Cl)n2)CC1,O=C1CCC(Nc2nccc(-c3ccnc(NC4CCCC4)n3)n2)CC1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1Nc1ccc(Cl)cc1,c1ccc(Nc2[nH]ncc2-c2ccnc(NC3CC3)n2)cc1
c1cc(-c2cn[nH]c2C2CCOC2)nc(Nc2ccc(N3CCOCC3)cc2)n1,c1cc(-c2cn[nH]c2C2CCOC2)nc(Nc2ccc(N3CCOCC3)cc2)n1
c1cc(-c2ccc(-c3ccnc(NC4CC4)n3)cc2)ccn1,c1cc(-c2ccc(-c3ccnc(NC4CC4)n3)cc2)ccn1
Brc1cccc(-c2ccnc(Nc3ccccc3)n2)c1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CC(C)(F)c1ncc(-c2ccnc(NC3CCC(N)CC3)n2)nc1N,c1cnc(-c2ccnc(NC3CCCCC3)n2)cn1
Clc1ccc(-c2ccc(-c3ccnc(NC4CC4)n3)nc2)cc1,c1ccc(-c2ccc(-c3ccnc(NC4CC4)n3)nc2)cc1
COC1CCC(Nc2nc(Nc3ccc(N4CCOCC4)c(F)c3)ncc2Cl)CC1,c1cc(NC2CCCCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1
NC(=O)c1ccccc1Nc1nc(NC2CCC(CN3CCC3)CC2)ncc1Cl,c1ccc(Nc2ccnc(NC3CCC(CN4CCC4)CC3)n2)cc1
COCc1ccc(-c2ccnc(NC3CCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCC3)n2)cc1
CCCc1[nH]ncc1-c1ccnc(NC2CC=CCC2)n1,C1=CCC(Nc2nccc(-c3cn[nH]c3)n2)CC1
Clc1cccc(Nc2nccc(-c3ccc(C4CC4)nc3)n2)c1,c1ccc(Nc2nccc(-c3ccc(C4CC4)nc3)n2)cc1
Nn1cnc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)c1Cl,c1cc(-c2ccc(Nc3c[nH]cn3)cc2)nc(NC2CC2)n1
N#Cc1ccccc1Nc1nc(Nc2ccc(N)c(F)c2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CCN(CC)CCNC(=O)c1c(C)sc(C=C2C(=O)Nc3ccc(F)cc32)c1C,O=C1Nc2ccccc2C1=Cc1cccs1
CC1CC(Nc2nccc(-c3ccc(Cl)cc3)n2)CCO1,c1ccc(-c2ccnc(NC3CCOCC3)n2)cc1
CCC(c1c(-c2ccnc(NC3CC3)n2)cnn1C)C1CCOCC1,c1cc(-c2cn[nH]c2CC2CCOCC2)nc(NC2CC2)n1
Brc1cnc(-c2ccnc(NC3CC3)n2)c(NC2CCC2)n1,c1cc(-c2nccnc2NC2CCC2)nc(NC2CC2)n1
CC1CCC(c2c(-c3ccnc(NC4CCN(N)CC4)n3)cnn2C)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCNCC2)n1
CNc1cc(-c2[nH]c(OC)nc2-c2ccc(F)cc2)ccn1,c1ccc(-c2nc[nH]c2-c2ccncc2)cc1
O=C1NC(Nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)CC1F,O=C1CCC(Nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)N1
CCC(C)(CC)Sc1cncc(-c2ccnc(NC3CC3)n2)c1,c1cncc(-c2ccnc(NC3CC3)n2)c1
Clc1ncc(Br)c(Nc2cccc(-c3ccnc(NC4CC4)n3)n2)n1,c1cc(Nc2ccncn2)nc(-c2ccnc(NC3CC3)n2)c1
Fc1cc(-c2ccnc(Nc3ccc(Cl)cc3)n2)ccn1,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1
NC(=O)c1ccccc1Nc1nc(NC(=O)OC2CC2)ncc1Cl,O=C(Nc1nccc(Nc2ccccc2)n1)OC1CC1
O=C1NC2CN=C(Nc3nc(Nc4ccccc4)ncc3Cl)C12,O=C1NC2CN=C(Nc3ccnc(Nc4ccccc4)n3)C12
CNc1cc(Nc2nccc(-c3ccccc3)n2)ccn1,c1ccc(-c2ccnc(Nc3ccncc3)n2)cc1
CN1C(=O)C(F)(F)c2ncc(-c3ccnc(NC4CC4)n3)nc21,O=C1Cc2ncc(-c3ccnc(NC4CC4)n3)nc2N1
Brc1ccc(-c2ccnc(NC3CCOC3)n2)cc1,c1ccc(-c2ccnc(NC3CCOC3)n2)cc1
O=C(O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cn1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c21,c1cc(-c2c[nH]c3nc[nH]c23)nc(NC2CCCCC2)n1
CC1CC(c2c(-c3ccnc(Nc4ccc(C=O)cc4)n3)cnn2C)CCO1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CCOCC3)n2)cc1
O=S1CC(Nc2nccc(-c3cccc(F)c3)n2)CS1,O=S1CC(Nc2nccc(-c3ccccc3)n2)CS1
Cc1ccc(-c2ccnc(NC3CCOC(C)C3)n2)cc1,c1ccc(-c2ccnc(NC3CCOCC3)n2)cc1
O=COc1ccc(Nc2ncc(Cl)c(NC3CCCOCC3)n2)cc1,c1ccc(Nc2nccc(NC3CCCOCC3)n2)cc1
Cc1c(-c2ccnc(NC3CC3)n2)cnn1C1CCOCO1,c1cc(-c2cnn(C3CCOCO3)c2)nc(NC2CC2)n1
CCn1ccc(-c2ccnc(NC3CC3)n2)c1C,c1cc(-c2cc[nH]c2)nc(NC2CC2)n1
OC1CCC(Nc2nccc(-c3nc[nH]c3C3CCCOC3)n2)CC1,c1cc(-c2nc[nH]c2C2CCCOC2)nc(NC2CCCCC2)n1
COc1ccc(-c2ccnc(NC3CCC(C)C3)n2)cc1,c1ccc(-c2ccnc(NC3CCCC3)n2)cc1
CCc1nc(O)ncc1-c1ccnc(NC2CC2)n1,c1ncc(-c2ccnc(NC3CC3)n2)cn1
Oc1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cc1nn(C2CCC(N)CC2)cc1-c1ccnc(NC2CC2)n1,c1cc(-c2cnn(C3CCCCC3)c2)nc(NC2CC2)n1
Cn1ncc(-c2ccnc(NC3CCCC3)n2)c1C1CCOC1,c1cc(-c2cn[nH]c2C2CCOC2)nc(NC2CCCC2)n1
CC#Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,O=C(Nc1ccccn1)Nc1ccnc2ccccc12
Cc1[nH]ncc1-c1ccnc(NC2CCC(F)CC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
